24-05-2025 10:32:48.924 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer.startServer - LiveReload server is running on port 35729
24-05-2025 10:32:49.028 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer.start - Tomcat started on port(s): 8080 (http) with context path ''
24-05-2025 10:32:49.032 [restartedMain] INFO  o.s.m.s.b.SimpleBrokerMessageHandler.info - Starting...
24-05-2025 10:32:49.034 [restartedMain] INFO  o.s.m.s.b.SimpleBrokerMessageHandler.info - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@7bc61019]]
24-05-2025 10:32:49.036 [restartedMain] INFO  o.s.m.s.b.SimpleBrokerMessageHandler.info - Started.
24-05-2025 10:32:49.057 [restartedMain] INFO  c.s.SportEventsTournamentsApplication.logStarted - Started SportEventsTournamentsApplication in 14.977 seconds (process running for 16.568)
24-05-2025 10:33:23.641 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring DispatcherServlet 'dispatcherServlet'
24-05-2025 10:33:23.643 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet.initServletBean - Initializing Servlet 'dispatcherServlet'
24-05-2025 10:33:23.648 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet.initServletBean - Completed initialization in 4 ms
24-05-2025 10:33:32.603 [http-nio-8080-exec-7] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:33:47.178 [http-nio-8080-exec-10] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:33:47.365 [http-nio-8080-exec-2] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:33:47.468 [MessageBroker-1] INFO  o.s.w.s.c.WebSocketMessageBrokerStats.lambda$initLoggingTask$0 - WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
24-05-2025 10:33:59.200 [http-nio-8080-exec-5] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:34:55.595 [http-nio-8080-exec-8] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:34:56.028 [http-nio-8080-exec-10] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:34:56.368 [http-nio-8080-exec-2] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:35:02.875 [http-nio-8080-exec-4] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:36:37.837 [http-nio-8080-exec-7] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:36:38.033 [http-nio-8080-exec-9] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:36:38.935 [http-nio-8080-exec-10] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:36:45.760 [http-nio-8080-exec-3] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:37:26.248 [http-nio-8080-exec-6] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:37:26.403 [http-nio-8080-exec-8] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:37:44.808 [http-nio-8080-exec-1] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:37:45.209 [http-nio-8080-exec-3] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:37:45.490 [http-nio-8080-exec-5] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:37:51.475 [http-nio-8080-exec-8] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:37:51.721 [http-nio-8080-exec-10] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:37:58.321 [http-nio-8080-exec-2] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:38:20.488 [http-nio-8080-exec-5] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:38:30.939 [http-nio-8080-exec-8] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:38:33.620 [http-nio-8080-exec-1] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:38:35.845 [http-nio-8080-exec-3] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:38:39.803 [http-nio-8080-exec-5] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:38:42.062 [http-nio-8080-exec-8] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:42:46.386 [http-nio-8080-exec-1] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:42:55.759 [http-nio-8080-exec-4] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:43:27.299 [http-nio-8080-exec-7] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 10:43:27.651 [http-nio-8080-exec-9] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 11:03:47.481 [MessageBroker-1] INFO  o.s.w.s.c.WebSocketMessageBrokerStats.lambda$initLoggingTask$0 - WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 2, active threads = 1, queued tasks = 0, completed tasks = 1]
24-05-2025 11:33:47.487 [MessageBroker-2] INFO  o.s.w.s.c.WebSocketMessageBrokerStats.lambda$initLoggingTask$0 - WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 3, active threads = 1, queued tasks = 0, completed tasks = 2]
24-05-2025 12:57:48.711 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool.run - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1h13m7s808ms61µs800ns).
24-05-2025 12:59:15.375 [http-nio-8080-exec-2] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 12:59:15.736 [http-nio-8080-exec-4] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 12:59:17.982 [http-nio-8080-exec-6] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 12:59:20.745 [http-nio-8080-exec-8] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 12:59:25.442 [http-nio-8080-exec-1] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 12:59:25.765 [http-nio-8080-exec-3] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 12:59:31.084 [http-nio-8080-exec-5] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 12:59:32.314 [http-nio-8080-exec-7] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 12:59:33.897 [http-nio-8080-exec-9] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 12:59:35.342 [http-nio-8080-exec-1] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 12:59:36.889 [http-nio-8080-exec-2] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:00:18.822 [http-nio-8080-exec-5] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:00:20.664 [http-nio-8080-exec-7] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:00:31.070 [http-nio-8080-exec-10] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:00:31.400 [http-nio-8080-exec-2] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:01:03.826 [http-nio-8080-exec-5] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:01:04.225 [http-nio-8080-exec-7] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:01:07.272 [http-nio-8080-exec-9] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:01:11.611 [http-nio-8080-exec-10] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:01:13.931 [http-nio-8080-exec-2] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:01:16.616 [http-nio-8080-exec-5] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:01:18.887 [http-nio-8080-exec-7] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:01:20.176 [http-nio-8080-exec-9] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:06:51.573 [http-nio-8080-exec-2] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:06:53.017 [http-nio-8080-exec-4] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:06:54.701 [http-nio-8080-exec-6] INFO  c.s.s.filter.JwtAuthenticationFilter.doFilterInternal - Authenticated user with email: paulllpp1092@gmail.com
24-05-2025 13:12:09.682 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener.onApplicationEvent - Restarting due to 1 class path change (0 additions, 1 deletion, 0 modifications)
24-05-2025 13:12:09.690 [Thread-5] INFO  o.s.m.s.b.SimpleBrokerMessageHandler.info - Stopping...
24-05-2025 13:12:09.691 [Thread-5] INFO  o.s.m.s.b.SimpleBrokerMessageHandler.info - BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@7bc61019]]
24-05-2025 13:12:09.692 [Thread-5] INFO  o.s.m.s.b.SimpleBrokerMessageHandler.info - Stopped.
24-05-2025 13:12:09.717 [Thread-5] INFO  o.a.catalina.core.StandardService.log - Stopping service [Tomcat]
24-05-2025 13:12:09.719 [Thread-5] INFO  o.a.c.c.C.[Tomcat].[localhost].[/].log - Destroying Spring FrameworkServlet 'dispatcherServlet'
24-05-2025 13:12:09.727 [Thread-5] WARN  o.a.c.loader.WebappClassLoaderBase.log - The web application [ROOT] appears to have started a thread named [HikariPool-1 housekeeper] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
 java.base@17.0.7/jdk.internal.misc.Unsafe.park(Native Method)
 java.base@17.0.7/java.util.concurrent.locks.LockSupport.parkNanos(LockSupport.java:252)
 java.base@17.0.7/java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(AbstractQueuedSynchronizer.java:1672)
 java.base@17.0.7/java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take(ScheduledThreadPoolExecutor.java:1182)
 java.base@17.0.7/java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take(ScheduledThreadPoolExecutor.java:899)
 java.base@17.0.7/java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1062)
 java.base@17.0.7/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1122)
 java.base@17.0.7/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635)
 java.base@17.0.7/java.lang.Thread.run(Thread.java:833)
24-05-2025 13:12:09.749 [Thread-5] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean.destroy - Closing JPA EntityManagerFactory for persistence unit 'default'
24-05-2025 13:12:09.756 [Thread-5] INFO  com.zaxxer.hikari.HikariDataSource.close - HikariPool-1 - Shutdown initiated...
24-05-2025 13:12:09.763 [Thread-5] INFO  com.zaxxer.hikari.HikariDataSource.close - HikariPool-1 - Shutdown completed.
24-05-2025 13:12:09.958 [restartedMain] INFO  c.s.SportEventsTournamentsApplication.logStarting - Starting SportEventsTournamentsApplication using Java 17.0.7 with PID 10400 (C:\Users\User\IdeaProjects\MatchMakerDiplom\SportEventsTournaments\target\classes started by User in C:\Users\User\IdeaProjects\MatchMakerDiplom\SportEventsTournaments)
24-05-2025 13:12:09.959 [restartedMain] INFO  c.s.SportEventsTournamentsApplication.logStartupProfileInfo - No active profile set, falling back to 1 default profile: "default"
24-05-2025 13:12:10.799 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
24-05-2025 13:12:10.948 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Finished Spring Data repository scanning in 147 ms. Found 28 JPA repository interfaces.
24-05-2025 13:12:11.384 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer.initialize - Tomcat initialized with port(s): 8080 (http)
24-05-2025 13:12:11.385 [restartedMain] INFO  o.a.catalina.core.StandardService.log - Starting service [Tomcat]
24-05-2025 13:12:11.385 [restartedMain] INFO  o.a.catalina.core.StandardEngine.log - Starting Servlet engine: [Apache Tomcat/10.1.15]
24-05-2025 13:12:11.417 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring embedded WebApplicationContext
24-05-2025 13:12:11.417 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext.prepareWebApplicationContext - Root WebApplicationContext: initialization completed in 1452 ms
24-05-2025 13:12:11.562 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource.getConnection - HikariPool-2 - Starting...
24-05-2025 13:12:11.691 [restartedMain] INFO  com.zaxxer.hikari.pool.HikariPool.checkFailFast - HikariPool-2 - Added connection org.postgresql.jdbc.PgConnection@75ab57df
24-05-2025 13:12:11.692 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource.getConnection - HikariPool-2 - Start completed.
24-05-2025 13:12:11.699 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper.logPersistenceUnitInformation - HHH000204: Processing PersistenceUnitInfo [name: default]
24-05-2025 13:12:11.717 [restartedMain] INFO  o.h.b.i.BytecodeProviderInitiator.buildBytecodeProvider - HHH000021: Bytecode provider name : bytebuddy
24-05-2025 13:12:11.718 [restartedMain] INFO  o.s.o.j.p.SpringPersistenceUnitInfo.addTransformer - No LoadTimeWeaver setup: ignoring JPA class transformer
24-05-2025 13:12:11.746 [restartedMain] INFO  SQL dialect.logSelectedDialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect, version: org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$DialectResolutionInfoImpl@6e3e0f0f
24-05-2025 13:12:11.919 [restartedMain] INFO  o.h.b.i.BytecodeProviderInitiator.buildBytecodeProvider - HHH000021: Bytecode provider name : bytebuddy
24-05-2025 13:12:12.353 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator.initiateService - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
24-05-2025 13:12:12.356 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory - Initialized JPA EntityManagerFactory for persistence unit 'default'
24-05-2025 13:12:14.254 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
24-05-2025 13:12:14.334 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping.<init> - Adding welcome page: class path resource [static/index.html]
24-05-2025 13:12:14.438 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain.<init> - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3e6653e0, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@718c267f, org.springframework.security.web.context.SecurityContextHolderFilter@7d071df4, org.springframework.security.web.header.HeaderWriterFilter@216215f3, org.springframework.web.filter.CorsFilter@2f6ecaf0, org.springframework.security.web.authentication.logout.LogoutFilter@13feb933, com.sporteventstournaments.security.filter.JwtAuthenticationFilter@141c7e00, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5d624b89, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6c9e005b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1f23a6f2, org.springframework.security.web.session.SessionManagementFilter@59259d90, org.springframework.security.web.access.ExceptionTranslationFilter@38e314c1, org.springframework.security.web.access.intercept.AuthorizationFilter@461edc6b]
24-05-2025 13:12:14.612 [restartedMain] WARN  o.s.s.c.a.web.builders.WebSecurity.performBuild - You are asking Spring Security to ignore Mvc [pattern='/v3/api-docs/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
24-05-2025 13:12:14.612 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain.<init> - Will not secure Mvc [pattern='/v3/api-docs/**']
24-05-2025 13:12:14.612 [restartedMain] WARN  o.s.s.c.a.web.builders.WebSecurity.performBuild - You are asking Spring Security to ignore Mvc [pattern='/swagger-ui/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
24-05-2025 13:12:14.613 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain.<init> - Will not secure Mvc [pattern='/swagger-ui/**']
24-05-2025 13:12:14.633 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer.startServer - LiveReload server is running on port 35729
